매장명,도로명주소,매장유형,위도,경도
이마트24 SMART강진아뜨리움점,전라남도 강진군 강진읍 구강포로 90,소매업; 자동차 제외,34.6327755,126.77191
병영원예사,전라남도 강진군 병영면 병영성로 107,도매 및 상품 중개업,34.7141376,126.816089
골목길,전라남도 강진군 마량면 마량3길 20-1,음식점 및 주점업,34.4516798,126.8176261
신흥식당,전라남도 강진군 성전면 시천길 45,음식점 및 주점업,34.6891665,126.713756
힐 당구장,전라남도 강진군 강진읍 탐진로 65,스포츠 및 오락관련 서비스업,34.6385883,126.7639241
돌고래식당,전라남도 강진군 마량면 미항로 139-2,음식점 및 주점업,34.4498185,126.8175469
현주네일,전라남도 강진군 강진읍 초지길 36,기타 개인 서비스업,34.6343519,126.7738779
인디안아울렛강진점,전라남도 강진군 강진읍 영랑로 34,임대업; 부동산 제외,34.638774,126.7684487
다올우리콩두부사랑,전라남도 강진군 강진읍 오감길 2,음식점 및 주점업,34.6391466,126.7735558
멜로디피아노학원,"전라남도 강진군 강진읍 중앙로 88, 110호(금호상가)",교육 서비스업,34.637991,126.7671781
강진남부농협 마량지점,전라남도 강진군 마량면 마량4길 18,소매업; 자동차 제외,34.4510273,126.8175983
윤미족발,전라남도 강진군 강진읍 보은로4길 19,음식점 및 주점업,34.6394132,126.7724947
명품고로케 NO.1,전남 강진군 강진읍 시장길 19,음식점 및 주점업,34.6398331,126.7736284
자매네식당,전라남도 강진군 강진읍 영랑로3길 25-3,음식점 및 주점업,34.6394711,126.7709553
대지식당,전라남도 강진군 칠량면 칠량로 73,음식점 및 주점업,34.5720882,126.7990975
파루 story,전라남도 강진군 강진읍 중앙로 176,도매 및 상품 중개업,34.6413868,126.775421
엠다방,전라남도 강진군 마량면 마량3길 36,음식점 및 주점업,34.4504792,126.8181915
탱자네민박,전라남도 강진군 강진읍 신천길 112,숙박업,34.6091768,126.7468604
하나로분식,전남 강진군 강진읍 보은로 40,음식점 및 주점업,34.6323974,126.7648667
탐진광고,전라남도 강진군 강진읍 보은로4길 18,소매업; 자동차 제외,34.6393945,126.772893
화로닭발강진점,전라남도 강진군 강진읍 영랑로3길 20,음식점 및 주점업,34.6388717,126.7703754
중앙세탁소,전라남도 강진군 강진읍 중앙로 160,기타 개인 서비스업,34.6411785,126.7735886
한실농박,전라남도 강진군 군동면 군장로 371-10,숙박업,34.6361168,126.8495603
별빛마루,전라남도 강진군 신전면 수양길 148-219,기타 개인 서비스업,34.5272311,126.7021806
몽리,전라남도 강진군 강진읍 초지길 57,음식점 및 주점업,34.6328014,126.775395
강진만해양레저,전남 강진군 도암면 월곶로 469,사업 지원 서비스업,34.529123,126.7717671
올바른농원,전남 강진군 강진읍 보전길 22-14,숙박업,34.6339625,126.7171318
열강학원,전라남도 강진군 강진읍 신성길 20,교육 서비스업,34.6370672,126.7650526
다영식당,전남 강진군 강진읍 영랑로 16-1,음식점 및 주점업,34.6374432,126.7695014
마량반점,전라남도 강진군 마량면 미항로 157-1,음식점 및 주점업,34.4494497,126.8194144
유한회사 명성자동차공업사,전라남도 강진군 강진읍 강진공단길 20-5,개인 및 소비용품 수리업,34.6323306,126.7576892
용 휴게소,전라남도 강진군 마량면 마량8길 9-1,음식점 및 주점업,34.4505037867,126.817524556
다원영농조합법인,전라남도 강진군 칠량면 칠량옹기로 198,협회 및 단체,34.5549947,126.7918377
찐분식,전라남도 강진군 강진읍 서성4길 1,음식점 및 주점업,34.6384402,126.7671285
명성이발관,전라남도 강진군 신전면 신전중앙길 17,기타 개인 서비스업,34.5133482,126.7207794
스마트 해법수학 중앙학원,전라남도 강진군 강진읍 중앙로 87,교육 서비스업,34.6382119,126.7669488
탐진네,전남 강진군 강진읍 기룡3길 37,소매업; 자동차 제외,34.6050608,126.758076
다산떡방앗간,전남 강진군 강진읍 오감길 9-1,식료품 제조업,34.6389759,126.7743305
강따뜻한밥상,전라남도 강진군 성전면 까치내로 1515 강따뜻한밥상,음식점 및 주점업,34.7551152,126.739267
엠케이 제2태양광발전소,전라남도 강진군 칠량면 운산길 39 엉동리432,"전기, 가스, 증기 및 공기 조절 공급업",34.5719636,126.8111927
은서 태양광발전소,전라남도 강진군 군동면 시목길 117-2 117-75,"전기, 가스, 증기 및 공기 조절 공급업",34.6537863,126.8063486
대산골청자빛하늘,전라남도 강진군 강진읍 지전로 139-1 서산리,숙박업,34.642068,126.7215345
강진 파크골프용품점,전라남도 강진군 강진읍 탐진로 88,소매업; 자동차 제외,34.639923,126.765787
대광전자,전라남도 강진군 신전면 신전중앙길 15,소매업; 자동차 제외,34.5132399,126.7208323
