매장명,도로명주소,매장유형,위도,경도
늘좋은주유소,강원특별자치도 평창군 진부면 진부중앙로 26,소매업; 자동차 제외,37.6342413816,128.5565276362
서울목욕탕,강원특별자치도 평창군 진부면 진부시장뒷길 21,기타 개인 서비스업,37.6374995977,128.5570175015
토담,강원도 평창군 봉평면 기풍로 192 토담숯불구이,소매업; 자동차 제외,37.6192837,128.3767165
동희네집,강원도 평창군 봉평면 석이바우길 71-20 살레편션 4동,숙박업,37.5760702,128.3489403
금호타이어장평대리점,강원도 평창군 용평면 경강로 1644,자동차 및 부품 판매업,37.5848581,128.4149486
용평스노보드학교,강원특별자치도 평창군 대관령면 올림픽로 715,교육 서비스업,37.6509448899,128.7055566444
소헌공방,강원도 평창군 봉평면 안흥동1길 87,교육 서비스업,37.5852717,128.3125449
체르맛트,"강원도 평창군 진부면 지령동길 51(,404-1)",숙박업,37.6198962,128.5195799
와우와우분식&셀프커피점(wow wow 분식&self coffee),강원도 평창군 대관령면 대관령로 93 324-5,음식점 및 주점업,37.6728202,128.7069146
에그하우스,강원특별자치도 평창군 대관령면 올림픽로 1010-1,숙박업,37.6306067946,128.6534938405
더착한커피평창(장평점),강원도 평창군 용평면 금송2길 18 착한커피,음식점 및 주점업,37.5869229,128.41578
㈜비지에프네트웍스 원종중앙점,강원도 평창군 평창읍 평창중앙로,육상 운송 및 파이프라인 운송업,37.3721413547,128.3949244718
㈜비지에프네트웍스  서울테크노파크점,"강원도 평창군 대관령면 솔봉로 325, 201동 1층 107호(알펜시아리조트)",육상 운송 및 파이프라인 운송업,37.6581327,128.6714455
㈜비지에프네트웍스  천안복자사랑점,강원도 평창군 봉평면 태기로 141,육상 운송 및 파이프라인 운송업,37.5851477,128.3258939
㈜비지에프네트웍스  대구그랜드호텔점,강원도 평창군 봉평면 태기로 141,육상 운송 및 파이프라인 운송업,37.5851477,128.3258939
㈜비지에프네트웍스  김제원평점,강원도 평창군 용평면 경강로 1649,육상 운송 및 파이프라인 운송업,37.5857523,128.414649
㈜비지에프네트웍스  구미인의원룸점,강원도 평창군 봉평면 태기로 92,육상 운송 및 파이프라인 운송업,37.5876976,128.3212002
㈜비지에프네트웍스 명장이편한점,강원도 평창군 진부면 진고개로,육상 운송 및 파이프라인 운송업,37.7196879489,128.6093732766
㈜비지에프네트웍스 대구대덕초등길점,강원도 평창군 대관령면 용산리,육상 운송 및 파이프라인 운송업,37.6419,128.6693
강원종합철물건재,강원특별자치도 평창군 평창읍 군청길 31,소매업; 자동차 제외,37.3678292542,128.3892949981
진부미용실,강원특별자치도 평창군 진부면 진부시장뒷길 60,기타 개인 서비스업,37.6382470958,128.5586666052
스키911,강원특별자치도 평창군 대관령면 올림픽로 10,임대업; 부동산 제외,37.6778572912,128.6998926547
평창다솜방한우,강원특별자치도 평창군 대화면 대화1길 10-10,소매업; 자동차 제외,37.4979533011,128.454245902
대우문구사,강원특별자치도 평창군 진부면 진부새싹길 33,소매업; 자동차 제외,37.6381710302,128.5571136503
평창강,강원특별자치도 평창군 용평면 새이들길 14-7,음식점 및 주점업,37.5830353424,128.4103595163
강변식당,강원특별자치도 평창군 용평면 경강로 2017-20,음식점 및 주점업,37.6071264427,128.4388914991
다리목,강원특별자치도 평창군 용평면 신약수로 34,음식점 및 주점업,37.6534157105,128.4898297257
대성세차장,강원특별자치도 평창군 대화면 대화중앙로 163,개인 및 소비용품 수리업,37.5036877155,128.4549120557
명심마트,강원특별자치도 평창군 대관령면 대관령로 117,소매업; 자동차 제외,37.6722795212,128.7092702155
가평송어횟집,강원특별자치도 평창군 대화면 중왕산길 48,음식점 및 주점업,37.4513243291,128.488544043
프로방스,강원특별자치도 평창군 봉평면 북길동길 60-3,숙박업,37.6269818014,128.3766902726
로젠택배,강원특별자치도 평창군 평창읍 노성2길 16,사업 지원 서비스업,37.3680456988,128.4006415234
송어회마루,강원특별자치도 평창군 봉평면 흥정계곡길 37,음식점 및 주점업,37.6249121775,128.350408716
숲앤숲펜션,강원특별자치도 평창군 대관령면 차항길 162-22,숙박업,37.7006811544,128.6944246078
투모로파파,강원도 평창군 평창읍 백오로 130,음식점 및 주점업,37.3675153,128.3971147
강원개발공사스포츠파크,강원특별자치도 평창군 대관령면 스포츠파크길 135,스포츠 및 오락관련 서비스업,37.6634015902,128.6823804911
해바라기,강원특별자치도 평창군 진부면 진부중앙로 56,소매업; 자동차 제외,37.6364549342,128.5581689934
266(이육육),강원특별자치도 평창군 봉평면 태기로 266,숙박업,37.5796876534,128.336727299
평창다반사,강원도 철원군 평창군 평창읍 평창시장2길 16,식료품 제조업,37.3664056,128.3949714
장평식육점,강원특별자치도 평창군 용평면 금송길 15-3,소매업; 자동차 제외,37.5858303978,128.413361505
다복떡방앗간,강원 평창군 봉평면 기풍로 167,식료품 제조업,37.6172432,128.3768787
산속애약초,강원특별자치도 평창군 대화면 대화중앙로 141-1,식료품 제조업,37.5017422122,128.4548783677
닥치고팩토리,강원특별자치도 평창군 평창읍 백오로 83,소매업; 자동차 제외,37.3678559929,128.3945246428
하모니음악학원,강원특별자치도 평창군 봉평면 기풍로 152-1,교육 서비스업,37.6162277773,128.3780952065
숲속에동물농장,강원특별자치도 평창군 대관령면 청골길 12,식료품 제조업,37.682248037,128.7104287104
기분좋은날,강원특별자치도 평창군 봉평면 안흥동길 6-10,음식점 및 주점업,37.593141501,128.317355196
신선팜 영농조합법인,강원특별자치도 평창군 진부면 탑동길 536-32,식료품 제조업,37.7272752676,128.5601967624
평창눈꽃딸기,강원특별자치도 평창군 방림면 구포길 71-17,식료품 제조업,37.4448138505,128.4323677982
평창고메한우,강원특별자치도 평창군 봉평면 태기로 141,음식점 및 주점업,37.585078558,128.3258886113
창의공방순,강원특별자치도 평창군 평창읍 백오로 32,소매업; 자동차 제외,37.3676656249,128.3916716429
어울림미니카페,강원특별자치도 평창군 봉평면 흥정계곡1길 16-2,음식점 및 주점업,37.634287472,128.3496818553
태영생막창봉평점,강원특별자치도 평창군 봉평면 태기로 89,음식점 및 주점업,37.588048563,128.3212859053
라라컴퍼니,강원특별자치도 평창군 평창읍 백오로 91,소매업; 자동차 제외,37.367835368,128.3949900124
페리카나치킨,강원 평창군 봉평면 기풍3길 28,음식점 및 주점업,37.6152378,128.377413
순정이네 진부점,강원특별자치도 평창군 진부면 진부시장안길 5,음식점 및 주점업,37.6372948227,128.5576316591
영애네북카페,강원특별자치도 평창군 대관령면 올림픽로 715,음식점 및 주점업,37.6509448899,128.7055566444
정강원 관광농원,강원특별자치도 평창군 용평면 금당계곡로 2010-13,음식점 및 주점업,37.570831812,128.4080259516
순정이네,강원특별자치도 평창군 봉평면 동이장터길 33-14,음식점 및 주점업,37.6172830052,128.3752943199
아웃바운더리,강원특별자치도 평창군 대관령면 올림픽로 715,스포츠 및 오락관련 서비스업,37.6509448899,128.7055566444
정관장진부점,강원특별자치도 평창군 진부면 진부중앙로 80,식료품 제조업,37.6382931109,128.5598131364
제일건강원,강원도 평창군 평창읍 송학로 18,식료품 제조업,37.3668796,128.3928789
(주)숲속의요정,강원특별자치도 평창군 봉평면 팔송로 111-21,숙박업,37.6065961996,128.3194562432
진부컬투치킨앤피자,강원특별자치도 평창군 진부면 진부시장뒷길 53(세영),음식점 및 주점업,37.6381516809,128.5582991446
봉평체육관,강원특별자치도 평창군 봉평면 기풍로 121-10,교육 서비스업,37.6133555294,128.3771324326
평창군시설관리공단,강원특별자치도 평창군 대화면 고대동길 119,부동산업,37.5187700317,128.451635651
아리곳간(봉평),강원특별자치도 평창군 봉평면 허생원장터길 11,식료품 제조업,37.6152846032,128.3775474209
오르목장,강원특별자치도 평창군 진부면 윗쌀면길 10-40,식료품 제조업,37.6183633499,128.5526858324
처갓집양념치킨 횡계점,강원특별자치도 평창군 대관령면 눈마을2길 34,음식점 및 주점업,37.6719629158,128.7079361128
블루리버커피,강원도 평창군 진부면 경강로 3916,음식점 및 주점업,37.6590645,128.5751848
제이제이게스트하우스,강원특별자치도 평창군 봉평면 태기로 73,숙박업,37.589334584,128.3211381382
평창마켓,강원특별자치도 평창군 봉평면 태기로 137,소매업; 자동차 제외,37.5856426681,128.3256928005
어우동,강원특별자치도 평창군 봉평면 태기로 73,음식점 및 주점업,37.589334584,128.3211381382
월드스키,강원특별자치도 평창군 봉평면 태기로 137,스포츠 및 오락관련 서비스업,37.5856426681,128.3256928005
"꼬꼬가 돌아왔닭, 옛통",강원특별자치도 평창군 봉평면 태기로 104,음식점 및 주점업,37.5870101,128.3221929
평창숲에서,강원특별자치도 평창군 봉평면 태기로 137,식료품 제조업,37.5856426681,128.3256928005
휘닉스그린텔,강원특별자치도 평창군 봉평면 태기로 73,숙박업,37.589334584,128.3211381382
한솔이엔씨,강원 평창군 용평면 경강로 1685,전문직별 공사업,37.5885043,128.416082
가방속커피향기,강원특별자치도 평창군 봉평면 기풍3길 19,음식점 및 주점업,37.6151981454,128.3763945842
농업회사법인주식회사꼬로베이,강원도 평창군 봉평면 태기로 68,음식점 및 주점업,37.5896678,128.3200766
산돌기획시스템,강원특별자치도 평창군 봉평면 동이장터길 11,식료품 제조업,37.6157304908,128.3775455683
2241257626,강원도 평창군 봉평면 경강로 551,음식점 및 주점업,37.5955463,128.3206004
옛골,강원특별자치도 평창군 봉평면 메밀꽃길 7,음식점 및 주점업,37.6148119287,128.3716283807
명포차,강원특별자치도 평창군 봉평면 기풍로 153,음식점 및 주점업,37.6161057105,128.3778245346
일미리금계찜닭,강원특별자치도 평창군 봉평면 태기로 93,음식점 및 주점업,37.5876985942,128.3216441551
블랙다이아몬드,강원특별자치도 평창군 봉평면 태기로 359 (삼호그린빌라),스포츠 및 오락관련 서비스업,37.5730388639,128.3426970262
카페이루아,강원특별자치도 평창군 봉평면 태기로 303,음식점 및 주점업,37.5767901414,128.3389315213
선우식당,강원도 평창군 봉평면 메밀꽃길 10-15,음식점 및 주점업,37.6163913,128.3718106
병천황토방순대,강원특별자치도 평창군 봉평면 태기로 28,음식점 및 주점업,37.5927660652,128.3179055165
76110101457,강원도 평창군 봉평면 태기로 93,음식점 및 주점업,37.5877737,128.3215875
에덴방아간,강원특별자치도 평창군 봉평면 동이장터길 10-1,식료품 제조업,37.6158291798,128.3777814903
메밀마당,강원도 평창군 봉평면 효석문학길 77,음식점 및 주점업,37.6121272,128.3692402
봉평플러스마트,강원특별자치도 평창군 봉평면 기풍로 132,소매업; 자동차 제외,37.6141902,128.3786851
김기병스키스쿨,강원도 평창군 봉평면 태기로 174,교육 서비스업,37.5813901,128.3273099
청년피자휘닉닉스파크점,강원도 평창군 봉평면 태기로 335,음식점 및 주점업,37.5744905,128.3407923
맛다건담,강원특별자치도 평창군 평창읍 백오로 80,음식점 및 주점업,37.3676007163,128.3943290342
자담치킨봉평점,강원특별자치도 평창군 봉평면 흥정계곡길 10,음식점 및 주점업,37.6229929081,128.3511749057
허생원메밀국수,강원특별자치도 평창군 봉평면 이효석길 134,음식점 및 주점업,37.6122165859,128.370749441
마카커피숍,강원도 평창군 봉평면 메밀꽃길 10-16,음식점 및 주점업,37.6161823,128.3721989
봉평차이나,강원특별자치도 평창군 봉평면 기풍로 136,음식점 및 주점업,37.614713194,128.3784691904
하모니음악학원,강원특별자치도 평창군 봉평면 기풍로 152-1,교육 서비스업,37.6161318562,128.3781545945
