매장명,도로명주소,매장유형,위도,경도
계림건기,경상남도 하동군 고전면 재첩길 5-8 계림건기,전문직별 공사업,34.9980461,127.8054343
계림건기,경상남도 하동군 고전면 재첩길 5-8,전문직별 공사업,34.9981520578,127.8054169743
씨유 하동진교점,경상남도 하동군 진교면 진교중앙길 21,소매업; 자동차 제외,35.0286222,127.9025151
작은까페 곰다방,경상남도 하동군 화개면 의신길 3-2,음식점 및 주점업,35.2884298,127.6480426
밤톨,경상남도 하동군 화개면 화개로 17-1,음식점 및 주점업,35.1900283,127.6234109
참솔머리방,경상남도 하동군 하동읍 중서2길 1,기타 개인 서비스업,35.0713332,127.7463601
바다양푼이동태탕,경상남도 하동군 진교면 경충로 1053,음식점 및 주점업,35.02760986,127.9052673077
원더풀명품찹쌀꽈배기,경상남도 하동군 하동읍 중앙로 31,음식점 및 주점업,35.0704482,127.7491631
하동커텐장식,경상남도 하동군 하동읍 시장1길 28,소매업; 자동차 제외,35.0682982,127.7489304
엘지미래전자,경상남도 하동군 하동읍 군청로 139,개인 및 소비용품 수리업,35.0614059115,127.7621016028
가나안미용실,경상남도 하동군 하동읍 송림1길 3,기타 개인 서비스업,35.0649039,127.7483506
가나안미용실,경상남도 하동군 하동읍 송림1길 3,기타 개인 서비스업,35.0649097835,127.7483639687
향촌숯불갈비,경상남도 하동군 옥종면 덕천로 20,음식점 및 주점업,35.1826971,127.8812471
화개철물건재,"경상남도 하동군 화개면 화개로 1, 1층",소매업; 자동차 제외,35.1891921,127.622248
우주개발,경상남도 하동군 진교면 구송로 584-12,전문직별 공사업,35.0288408,127.9238156
횡천멕시칸,경상남도 하동군 횡천면 경서대로 1149,음식점 및 주점업,35.1093004,127.8113517
정자미곡상회,경상남도 하동군 하동읍 시장1길 9,소매업; 자동차 제외,35.0700558,127.7490223
김밥이야기,경상남도 하동군 진교면 진교중앙길 21,음식점 및 주점업,35.0286222,127.9025151
빨간풍차,경상남도 하동군 금남면 대도길 61,음식점 및 주점업,34.9280341,127.8341845
코끼리를 삼킨 보아뱀,경상남도 하동군 진교면 진교막곡길 1 301호,교육 서비스업,35.0273637,127.902295
진미,경상남도 하동군 하동읍 시장2길 3,소매업; 자동차 제외,35.0698212061,127.7490716466
진미,경상남도 하동군 하동읍 시장2길 3 진미,소매업; 자동차 제외,35.0698212,127.7490719
삼육유기농자연식품,경상남도 하동군 화개면 화개로 18-4,소매업; 자동차 제외,35.1899488,127.6239098
섬진강 옛이야기,경상남도 하동군 악양면 악양동로 9 섬진강옛이야기,음식점 및 주점업,35.1339145,127.6952148
모담상회,경상남도 하동군 진교면 민다리길 56-1,소매업; 자동차 제외,35.02689,127.9037437
지리산향기,경상남도 하동군 화개면 의신길 20,소매업; 자동차 제외,35.28945,127.6476872
중앙식당,경상남도 하동군 진교면 민다리안길 106,음식점 및 주점업,35.0267524,127.9028897
다래식당,경상남도 하동군 금남면 섬진강대로 648,음식점 및 주점업,34.9855771,127.8390551
순천집,경상남도 하동군 하동읍 향교1길 39,음식점 및 주점업,35.0698439,127.7459475
어부촌,경상남도 하동군 진교면 강변길 27,음식점 및 주점업,35.0315482,127.902855
남해식당,경상남도 하동군 진교면 민다리길 78-1,음식점 및 주점업,35.0286845,127.9028424
광명전기,경상남도 하동군 진교면 민다리길 59,소매업; 자동차 제외,35.0271693,127.9033008
처갓집양념치킨 금남점,경상남도 하동군 금남면 섬진강대로 972,음식점 및 주점업,34.9971744,127.8092747
그니세차장,경상남도 하동군 진교면 민다리길 93,개인 및 소비용품 수리업,35.0299642,127.9017518
생생한의원,경상남도 하동군 진교면 진교중앙길 13-8,보건업,35.0286094,127.9033274
개인택시,경상남도 하동군 악양면 성두길 58-6,육상 운송 및 파이프라인 운송업,35.1549799,127.7140445
한진농약사,경상남도 하동군 진교면 민다리길 51-2,도매 및 상품 중개업,35.0265890461,127.9036529855
아름치과,경상남도 하동군 진교면 진교중앙길 13,보건업,35.0288857,127.9034576
진교농약사,경상남도 하동군 진교면 민다리길 49,소매업; 자동차 제외,35.0261284079,127.9037085101
자연산장,경상남도 하동군 청암면 청학동길 15-16,음식점 및 주점업,35.2430939,127.7103503
장안가구,경상남도 하동군 하동읍 경서대로 158,소매업; 자동차 제외,35.0689498,127.750763
푸짐한밥상,경상남도 하동군 진교면 구곡1길 23,음식점 및 주점업,35.013998,127.9094836
서울안과의원,경상남도 하동군 하동읍 중앙로 15,보건업,35.0701547,127.7508472
개인택시,경상남도 하동군 화개면 화개로 985-1,육상 운송 및 파이프라인 운송업,35.2632287,127.6392044
양포그릇,경상남도 하동군 진교면 선창길 24,소매업; 자동차 제외,35.0271737,127.903816
하동LPG충전소,경상남도 하동군 진교면 경충로 594,소매업; 자동차 제외,34.9912400147,127.8988155263
박약국,경상남도 하동군 옥종면 옥종중앙길 60-1,소매업; 자동차 제외,35.1806602,127.8800076
석정,경상남도 하동군 진교면 민다리길 72,음식점 및 주점업,35.0281795,127.9031147
장마루,경상남도 하동군 옥종면 옥종중앙길 67,음식점 및 주점업,35.181238,127.8794218
지티타이어하동점,경상남도 하동군 적량면 대티길 66,소매업; 자동차 제외,35.0792218,127.7804022
밤시(군밤홍시),경상남도 하동군 고전면 명교길 78,도매 및 상품 중개업,35.0341932,127.8466194
중국관,경상남도 하동군 옥종면 옥종시장길 2,음식점 및 주점업,35.1816819,127.879631
풀꽃,경상남도 하동군 하동읍 시장1길 8-5,소매업; 자동차 제외,35.069921,127.7477891
천냥하우스 DC마트,경상남도 하동군 진교면 민다리길 70-1,소매업; 자동차 제외,35.0280554,127.9031614
영광상회,경상남도 하동군 하동읍 시장1길 14,소매업; 자동차 제외,35.069572,127.7487435
동정산장,경상남도 하동군 화개면 화개로 796,음식점 및 주점업,35.2531688,127.6401064
조은실비,경상남도 하동군 진교면 진양로 5,음식점 및 주점업,35.0267022,127.9032584
우리동네아로마,경상남도 하동군 하동읍 중앙1길 9-1,소매업; 자동차 제외,35.0700242056,127.7476228311
섬진강가든,경상남도 하동군 고전면 재첩길 189,음식점 및 주점업,35.0006896,127.7902147
제일안경,경상남도 하동군 하동읍 중앙로 28,소매업; 자동차 제외,35.0706388,127.749529
삼진떡방앗간,경상남도 하동군 옥종면 은행나무길 75,식료품 제조업,35.1804519,127.8791468
장수한의원,경상남도 하동군 진교면 민다리길 83-1,보건업,35.0291292,127.9022716
도앤효,경상남도 하동군 화개면 화개로 141,소매업; 자동차 제외,35.1997953,127.6294896
수정정식당,경상남도 하동군 북천면 가리골길 5,음식점 및 주점업,35.1150709,127.8940845
강플라워,경상남도 하동군 진교면 민다리길 68-1,소매업; 자동차 제외,35.027909,127.9034622
고향고추방앗간,경상남도 하동군 진교면 민다리길 62-10,식료품 제조업,35.0274244,127.9039104
청암분식식당,경상남도 하동군 청암면 청학로 669,음식점 및 주점업,35.155933,127.7992247
진교스토아 식육점,경상남도 하동군 진교면 민다리길 47,소매업; 자동차 제외,35.0259966,127.9038589
온천가든,경상남도 하동군 옥종면 세종태실로 567,음식점 및 주점업,35.1566344,127.8926459
유성상회,경상남도 하동군 하동읍 청년회관길 10,소매업; 자동차 제외,35.0715861,127.7479576
