매장명,도로명주소,매장유형,위도,경도
미정상회,전라남도 고흥군 고흥읍 시장길 1,소매업; 자동차 제외,34.6083637,127.2865871
청년다방,전라남도 고흥군 고흥읍 봉황길 8,음식점 및 주점업,34.6101922745,127.2843413651
서울종합의류,전라남도 고흥군 고흥읍 시장길 30,음식점 및 주점업,34.6080043,127.2853827
금호식당,전라남도 고흥군 도양읍 목넘가는길 18,소매업; 자동차 제외,34.5277512,127.1329881
국도약국,전라남도 고흥군 고흥읍 고흥로 1943,소매업; 자동차 제외,34.6218687,127.2947349
임실피자,전라남도 고흥군 도양읍 우주항공로 40,음식점 및 주점업,34.5275466,127.1409208
썬돈,전라남도 고흥군 도양읍 명동길 9-7,음식점 및 주점업,34.5274283651,127.1355978602
도양주유소,전라남도 고흥군 도양읍 우주항공로 446,소매업; 자동차 제외,34.5568328682,127.1562345475
미미,전라남도 고흥군 고흥읍 봉동주공길 32,음식점 및 주점업,34.6058379,127.2906192
정훈수산20호,전라남도 고흥군 도양읍 우주항공로 44,소매업; 자동차 제외,34.5279218,127.1409571
주식회사 우리농자재철강,전라남도 고흥군 고흥읍 봉동주공길 79,소매업; 자동차 제외,34.6041614,127.2956387
유리구두,전라남도 고흥군 고흥읍 봉황길 32,소매업; 자동차 제외,34.6083019,127.2846566
국수나무,전라남도 고흥군 고흥읍 고흥로 1712-1,음식점 및 주점업,34.6059948,127.2824263
의정부부대찌개,전라남도 고흥군 도양읍 비봉로 131,음식점 및 주점업,34.5290795,127.1364855
새마을참기름,전라남도 고흥군 고흥읍 시장천변길 7,음식점 및 주점업,34.6081398,127.2877948
르와르,전라남도 고흥군 과역면 과역로 854,소매업; 자동차 제외,34.6787343,127.3623732
흥양감자탕,전라남도 고흥군 도화면 동신길 28,음식점 및 주점업,34.5101556,127.3204627
거금도농협 주유소,전남 고흥군 금산면 대흥리,음식점 및 주점업,34.461235233,127.1273554834
동경야식,전라남도 고흥군 도양읍 녹동시장길 48-11,음식점 및 주점업,34.5275479,127.1384383
혜숙상회,전라남도 고흥군 고흥읍 시장길 1,음식점 및 주점업,34.6083637,127.2865871
조이너스고흥대리점,전남 고흥군 고흥읍 서문리,소매업; 자동차 제외,34.6099,127.2787
고흥미곡처리장영,전라남도 고흥군 동강면 고흥로 4168,소매업; 자동차 제외,34.7721276318,127.3353702509
쿨,전라남도 고흥군 고흥읍 터미널길 29,식료품 제조업,34.6078665,127.2811863
주당이사는세상,전라남도 고흥군 고흥읍 흥양길 13,음식점 및 주점업,34.6097239,127.2876087
미니스톱 녹동중앙점,전라남도 고흥군 도양읍 우주항공로 43,소매업; 자동차 제외,34.5279915,127.1403261
지에스25 고흥군청점,전라남도 고흥군 고흥읍 고흥군청로,음식점 및 주점업,34.6047053191,127.2769531015
전주해장국,전라남도 고흥군 고흥읍 흥양길,음식점 및 주점업,34.6103376519,127.2851069591
현대할인마트,전라남도 고흥군 도화면 중심길 13,소매업; 자동차 제외,34.5092198,127.3178203
모모양품,전라남도 고흥군 도양읍 녹동시장길 10,음식점 및 주점업,34.5278305,127.1362351
다메또와,전라남도 고흥군 고흥읍 봉황길 18,음식점 및 주점업,34.609184,127.284315
유정식당,전남 고흥군 고흥읍 서문리,음식점 및 주점업,34.6099,127.2787
내가찜한 코다리찜,전라남도 전남 고흥군 고흥읍 고흥로,음식점 및 주점업,34.6202495137,127.2940205244
섬마을어부,전라남도 고흥군 고흥읍 시장길 29-3,음식점 및 주점업,34.6077033,127.2854354
흥양수산34호,전라남도 고흥군 도양읍 관리신흥길 372-7,소매업; 자동차 제외,34.5911656,127.1457971
밝은안경,전라남도 고흥군 고흥읍 고흥로,음식점 및 주점업,34.6074851215,127.2876508933
산호미용실,전라남도 고흥군 도양읍 남촌길,기타 개인 서비스업,34.5298389561,127.1376454047
명태골,전라남도 고흥군 고흥읍 봉황길 6,음식점 및 주점업,34.6104048,127.2843816
금호식당,전라남도 고흥군 도양읍 목넘가는길,음식점 및 주점업,34.5277368007,127.1329787105
금성농자재,전남 고흥군 고흥읍,소매업; 자동차 제외,34.606287,127.280653
풍양농협남부지점(하나로마트),전라남도 고흥군 풍양면 천마로 1473,소매업; 자동차 제외,34.521773,127.2437266
기)녹동농협연쇄점,전남 고흥군 도양읍,음식점 및 주점업,34.5283109047,127.1357115987
행복청정마트,전라남도 고흥군 도양읍 녹동남촌1길 25,소매업; 자동차 제외,34.5277726,127.1387306
건어92호,전남 고흥군 도양읍 봉암리,소매업; 자동차 제외,34.4963,127.1473
흥양도화지소석유판매취급소,전남 고흥군 도화면 당오리,소매업; 자동차 제외,34.5086,127.3219
해물&아구,전라남도 전남 고흥군 고흥읍 봉동주공길,음식점 및 주점업,34.6059326323,127.2904426242
씨유 고흥봉계점,전라남도 고흥군 고흥읍 고흥로 1704,음식점 및 주점업,34.605374,127.2818909
고흥축협하나로마트,전라남도 고흥군 고흥읍 봉동주공길 44,소매업; 자동차 제외,34.6045399,127.2915189
투고,전라남도 고흥군 도양읍 천마로 148,음식점 및 주점업,34.5284349,127.1438369
취중닭발,전라남도 고흥군 고흥읍 봉동주공길 41-5,식료품 제조업,34.6058102,127.2915399
한국수산(중매인65호),전남 고흥군 도양읍 봉암리,음식점 및 주점업,34.4963,127.1473
대성약국,전남 고흥군 도덕면 도덕리,소매업; 자동차 제외,34.5522,127.1638
슈올즈 고흥점,전라남도 고흥군 고흥읍 고흥군청로 24,음식점 및 주점업,34.6046967,127.279192
우리떡방앗간,전라남도 고흥군 도화면 천마로,식료품 제조업,34.5083585712,127.3183499562
네일 by 유,전라남도 고흥군 고흥읍 터미널길 3,기타 개인 서비스업,34.6054348,127.2811394
달빛야식,전남 고흥군 고흥읍,음식점 및 주점업,34.606287,127.280653
세븐 일레븐 고흥포두점,전라남도 고흥군 포두면 금탑로,음식점 및 주점업,34.5717998427,127.3395006197
정식당,전라남도 고흥군 도양읍 녹동남문길 8-21,음식점 및 주점업,34.527985,127.1349243
흥양농협 봉래지점 하나로마트,전남 순천시 별량면 봉림리,음식점 및 주점업,34.8727830515,127.4524563873
케익타운,전라남도 고흥군 도양읍 비봉로 129-1,음식점 및 주점업,34.5292824,127.1365137
나로도먹거리,전라남도 고흥군 봉래면 축정2길 95,음식점 및 주점업,34.4643306,127.4542828
민지네,전라남도 고흥군 도양읍 비봉로 165,소매업; 자동차 제외,34.526622,127.1352995
고흥약국,전라남도 고흥군 동강면 고흥로 4265,소매업; 자동차 제외,34.7800919,127.3336455
고수의 닭요리,전라남도 고흥군 도양읍 녹동시장길 48-12,소매업; 자동차 제외,34.5273057,127.1380513
흥양농협 남부 주유소,전남 고흥군 포두면 차동리,소매업; 자동차 제외,34.5449019297,127.367949279
서울금방,전남 고흥군 동강면 유둔리,소매업; 자동차 제외,34.776903,127.331962
정거장,전라남도 고흥군 고흥읍 봉황길 34,음식점 및 주점업,34.6081901,127.2845561
바다소리,전라남도 고흥군 고흥읍 봉동주공길 47,음식점 및 주점업,34.605277,127.2920777
