매장명,도로명주소,매장유형,위도,경도
인진수산,경상남도 남해군 삼동면 동부대로1876번길 30-1,어업,34.830655,128.0032978
진우이벤트기획사,경상남도 남해군 남해읍 화전로 1-1 경남타이이 건물2층,스포츠 및 오락관련 서비스업,34.8335035,127.8987931
은빛바다펜션,경상남도 남해군 삼동면 동부대로 886,숙박업,34.7808717,128.0481223
남해홍합,경상남도 남해군 삼동면 동부대로1876번길 30-1,소매업; 자동차 제외,34.830655,128.0032978
언니네,경상남도 남해군 남해읍 망운로19번길 2,음식점 및 주점업,34.8379843,127.8918322
남해복집,경상남도 남해군 남해읍 화전로 123-3,음식점 및 주점업,34.8424733,127.8937234
더 착한 건어물,경상남도 남해군 창선면 동부대로 2814,소매업; 자동차 제외,34.9028479,128.0241878
남해축산,경상남도 남해군 창선면 동부대로 2801-4,음식점 및 주점업,34.9023827,128.0234024
남해패러글라이딩,경상남도 남해군 창선면 서부로 845-9,"창작, 예술 및 여가관련 서비스업",34.8815309,127.9804127
하마누수,경상남도 남해군 남해읍 스포츠로 109,전문직별 공사업,34.826975,127.8925874
삼남매,경상남도 남해군 남해읍 화전로78번길 11-1,음식점 및 주점업,34.8383322,127.8954352
동경건설(한성종합인테리어),경상남도 남해군 이동면 초양로 55-1,"기타 전문, 과학 및 기술 서비스업",34.821552,127.9256757
스마일교육농장,경상남도 남해군 상주면 남해대로796번길 29-8,숙박업,34.7340874,127.9821802
용궁정숯불갈비,경상남도 남해군 이동면 무림로 89-12,음식점 및 주점업,34.7990693,127.9567806
그린이벤트기획,경상남도 남해군 남해읍 스포츠로 20(평리휴먼시아아파트),소매업; 자동차 제외,34.8329723,127.896416
일식면예찬,경상남도 남해군 남면 남서대로 743,음식점 및 주점업,34.7707984,127.8904307
남해보물섬식자재 주식회사,경상남도 남해군 남해읍 남해대로 2759,소매업; 자동차 제외,34.8346443,127.8988277
배말칼국수김밥 남해점,경상남도 남해군 창선면 동부대로 2094,음식점 및 주점업,34.8444733,128.0143395
새남해농협중현지점자재,경상남도 남해군 서면 남서대로 2618,금융업,34.8724036,127.8294181
제일약국,경상남도 남해군 남해읍 화전로 70,소매업; 자동차 제외,34.837476,127.8943378
이마트24 R남해점,경상남도 남해군 남해읍 화전로 150,소매업; 자동차 제외,34.8446087,127.8948463
이마트24 남해화전점,경상남도 남해군 남해읍 화전로96번나길 20,소매업; 자동차 제외,34.8409765,127.8969967
마루수학교습소,경상남도 남해군 남해읍 망운로 22,교육 서비스업,34.8382407,127.8917293
플랫28,경상남도 남해군 창선면 서부로 28,음식점 및 주점업,34.8370651,127.9975674
티티유영어수학,경상남도 남해군 창선면 창선로 114,교육 서비스업,34.8588907,128.0122769
처갓집 양념치킨 창선점,경상남도 남해군 창선면 창선로 107-1,음식점 및 주점업,34.85848,128.0122938
조개나라,경상남도 남해군 남해읍 화전로96번가길 11-2,소매업; 자동차 제외,34.8408914,127.8946532
태양야식,경상남도 남해군 남해읍 화전로 52-4,음식점 및 주점업,34.8357332,127.8948555
동네국밥,경상남도 남해군 이동면 남해대로 2406-4,음식점 및 주점업,34.8171357,127.9284605
씨유 남해노량점,경상남도 남해군 설천면 노량로 201,소매업; 자동차 제외,34.9401831,127.8747082
을찌로국물떡볶이 남해점,경상남도 남해군 남해읍 화전로 69,음식점 및 주점업,34.8373988,127.894093
미조갈매기,경상남도 남해군 미조면 미조로 20-1,음식점 및 주점업,34.7128608,128.046965
알톤자전거,경상남도 남해군 남해읍 화전로 117,소매업; 자동차 제외,34.8417093,127.8937421
빛나라전기,경상남도 남해군 남해읍 화전로 146,전문직별 공사업,34.8441279,127.8947991
피자비토랩 남해점,경상남도 남해군 삼동면 동부대로1858번길 7,음식점 및 주점업,34.8307591,128.0002336
아모르 노래연습장,경상남도 남해군 남해읍 화전로78번길 18-1,스포츠 및 오락관련 서비스업,34.8381134,127.8961187
엔케이엑스랩,경상남도 남해군 남해읍 망운로10번가길 53-4(신흥아파트),정보서비스업,34.8392463,127.8875514
화이트헤어미용실,경상남도 남해군 남해읍 망운로9번길 13-1,기타 개인 서비스업,34.8369011,127.8933249
까꼬뽀꼬,경상남도 남해군 창선면 창선로 95-1,기타 개인 서비스업,34.8574118,128.0128651
(주)스마일여행사,"경상남도 남해군 남해읍 화전로 87, 2층",사업 지원 서비스업,34.8390487923,127.8938590981
(주)스마일여행사,"경상남도 남해군 남해읍 화전로 87, 2층",사업 지원 서비스업,34.8390487957,127.8938590772
설혜림김밥,경상남도 남해군 남해읍 화전로96번나길 4,음식점 및 주점업,34.8409117,127.8953002
동천물놀이장,경상남도 남해군 삼동면 동부대로 1295,스포츠 및 오락관련 서비스업,34.8084933,128.034617
보기드문족발 남해점,경상남도 남해군 남해읍 화전로 127,음식점 및 주점업,34.8425822,127.8939333
이마트24 남해운동장점,경상남도 남해군 남해읍 화전로 45-64,소매업; 자동차 제외,34.8351974,127.8940215
쿤스트라운지 주식회사,경상남도 남해군 삼동면 독일로 34,음식점 및 주점업,34.7977532,128.0431393
부어스트라덴,경상남도 남해군 삼동면 독일로 33,음식점 및 주점업,34.797489,128.0428738
카페복남,경상남도 남해군 남면 남면로679번길 19,음식점 및 주점업,34.7275327,127.8944183
차송송식당,경상남도 남해군 서면 남서대로 1656,음식점 및 주점업,34.8093767,127.8372918
미조푸드,경상남도 남해군 미조면 동부대로7번길 5,소매업; 자동차 제외,34.7291358,128.0304868
이동식육식당,경상남도 남해군 이동면 무림로 61,음식점 및 주점업,34.8004899,127.9535135
빛과소금,경상남도 남해군 이동면 남해대로1553번길 9-10,숙박업,34.7646357,127.9486788
명성식당,경상남도 남해군 삼동면 동부대로1876번가길 22 (1층),음식점 및 주점업,34.8318843,128.0026591
돌석이네,경상남도 남해군 창선면 동부대로 2093,소매업; 자동차 제외,34.8445011477,128.0137755146
오휘남해점,경상남도 남해군 남해읍 화전로 28,소매업; 자동차 제외,34.8346663753,127.8965220287
오휘남해점,경상남도 남해군 남해읍 화전로 28,소매업; 자동차 제외,34.8347479253,127.8968937707
원조물회맛집,경상남도 남해군 창선면 동부대로 1931-8,음식점 및 주점업,34.83721,128.0008804
판다짬뽕,경남 남해군 남해읍 남해대로 2541,음식점 및 주점업,34.8226913,127.9156193
제비주막,경상남도 남해군 남해읍 화전로59번길 6-3,음식점 및 주점업,34.8367387,127.893633
해영호,경상남도 남해군 미조면 미송로2번길 30,어업,34.7143485256,128.0425547075
해영호,경상남도 남해군 미조면 미송로2번길 30,어업,34.7143433,128.0424889
남해로뎀수산,경상남도 남해군 설천면 노량로 205,도매 및 상품 중개업,34.9403272,127.8751223
