매장명,도로명주소,매장유형,위도,경도
카페블랙,제천시 죽하로11길 8,음식점 및 주점업,37.1558981,128.2238184
보니필라테스,충청북도 제천시 원뜰로1길,스포츠 및 오락관련 서비스업,37.131147,128.1946768
청풍명월이천쌀밥집,충청북도 제천시 용두천로 37 (명동),음식점 및 주점업,37.1333864,128.2064531
새터손두부마을,충청북도 제천시 칠성로4길 9 (청전동),음식점 및 주점업,37.1457923,128.2074769
동해찜,제천시 의림대로49길 2(모산동),음식점 및 주점업,37.1784395,128.2094528
우래식당,충청북도 제천시 용두천로 417-6 (고암동),음식점 및 주점업,37.1621173,128.215538
다울,제천시 송학면 의림대로 664,음식점 및 주점업,37.1845679,128.2057736
왕암수제꽈배기,충청북도 제천시 소새로1길,음식점 및 주점업,37.1546469,128.1694613
원마트,제천시 청풍호로10안길 23-2(강제동),소매업; 자동차 제외,37.1217992,128.1982933
청송가든,제천시 봉양읍 제원로 209,음식점 및 주점업,37.1480488,128.1217831
썬즈수능영어전문학원(미사용),충청북도 제천시 장락로 137 (장락동),교육 서비스업,37.1541465,128.22564
자연 테라피,충청북도 제천시 내제로,기타 개인 서비스업,37.1411062,128.2041204
골목고깃집,충청북도 제천시 장락로 157-2 (장락동),음식점 및 주점업,37.1561961,128.2264351
태권치킨강제점,충청북도 제천시 청풍호로10길 42 (강제동),음식점 및 주점업,37.1208092,128.1981549
카페 엘,충청북도 제천시 죽하로11길 10 (장락동),음식점 및 주점업,37.1561256,128.2239905
훌랄라숯불닭바베큐제천1점,충청북도 제천시 장락로 167 (장락동). 상가동 104호,음식점 및 주점업,37.1568153,128.2267472
품한의원,"충청북도 제천시 내토로59길 31 (장락동, 신안실크밸리 스카이시티)",보건업,37.1528665,128.2237045
한사랑외과,충청북도 제천시 풍양로 107 (중앙로1가),보건업,37.1372742,128.2117286
골드짐(GOLD GYM),충청북도 제천시 신죽하로 83-22,스포츠 및 오락관련 서비스업,37.1591607,128.2210782
마싯닭갈비,충청북도 제천시 청풍호로 51-5 (영천동),음식점 및 주점업,37.1265871,128.2032868
고민대로,충청북도 제천시 칠성로,기타 개인 서비스업,37.1412331,128.2213542
청풍면발전협의회,제천시 청풍면 읍리 22-14,식료품 제조업,37.003541,128.1735746
성부곡물,충청북도 제천시 바이오밸리로,음식점 및 주점업,37.1553468,128.1727181
뿅가곱창&신춘떡볶이,충청북도 제천시 용두천로,음식점 및 주점업,37.1341577,128.2077611
세명과학상사,충청북도 제천시 신백로 69 (신백동),소매업; 자동차 제외,37.131112,128.2247177
너와나스크린골프,충청북도 제천시 의림대로11길 21 (명동),소매업; 자동차 제외,37.1375511,128.2076401
은석산업,충청북도 제천시 용두천로44길,식료품 제조업,37.157341,128.2175599
참좋은농산,충청북도 제천시 용두천로 298,음식점 및 주점업,37.1516623,128.218013
찬이네 인생술집,충청북도 제천시 내제로29가길,음식점 및 주점업,37.1481865,128.2130871
(주)태호산업개발,충청북도 제천시 내토로,음식점 및 주점업,37.1605604,128.231498
머리가미용실,충청북도 제천시 신백로 71 (신백동),기타 개인 서비스업,37.1313165,128.2247488
진짜숯불곱막,충청북도 제천시 의림대로42길 102 (고암동),음식점 및 주점업,37.1615575,128.2223243
노스트 제천점,충청북도 제천시 청풍호로10안길 23-7,음식점 및 주점업,37.1213726,128.1983573
베이지,충청북도 제천시 장락로 69 (장락동),소매업; 자동차 제외,37.1485258,128.2229681
(주)대왕푸드,충청북도 제천시 내토로 568 (화산동),식료품 제조업,37.1277981377,128.2192155837
권실장참마찹쌀꽈배기 제천점,충청북도 제천시 의림대로,음식점 및 주점업,37.1304969,128.2063713
설렘파티,충청북도 제천시 강저로11나길,기타 개인 서비스업,37.1205987,128.2029026
이현정 일품연구소,충청북도 제천시 송학면 무도2안길,식료품 제조업,37.1802196,128.2652463
우리갈비탕,충청북도 제천시 칠성로9길 18 (중앙로2가),음식점 및 주점업,37.1452762,128.2121731
풀무국어,충청북도 제천시 신죽하로 83-22 (고암동),교육 서비스업,37.1591607,128.2210782
똥광노래방,충청북도 제천시 하소로 35 (하소동),소매업; 자동차 제외,37.1393015,128.1988409
선돌축산,충청북도 제천시 청풍호로10길 18 (강제동),식료품 제조업,37.1199319,128.2006078
이츠굿제천점,제천시 용두대로15길 20 (하소동),음식점 및 주점업,37.1398956,128.1994556
조은공인중개사사무소,충청북도 제천시 의병대로 26길,기타 개인 서비스업,37.134079,128.2165538
대형농산,충청북도 제천시 탑안로 480 (고암동),소매업; 자동차 제외,37.1695454,128.2438938
학현아름마을식당,제천시 청풍면 학현소야로 299,음식점 및 주점업,37.0108218,128.2146768
인헤어,충청북도 제천시 용두천로28길,기타 개인 서비스업,37.1489965,128.2211588
배터리마트,충청북도 제천시 내제로 50 (서부동),자동차 및 부품 판매업,37.1341239,128.2040566
서울건강원,충청북도 제천시 의병대로 155 (동현동),식료품 제조업,37.1344268,128.2178055
곤지암소머리국밥,충청북도 제천시 신백로 80 (신백동),음식점 및 주점업,37.1319456,128.2250951
삼성영어쎈수학러닝센터,충청북도 제천시 청풍호로10길 40 (강제동),교육 서비스업,37.1207406,128.1982743
뚜레쥬르세명대점,제천시 송학면 도화로 1,음식점 및 주점업,37.1808215,128.2082717
한수위 과학,충청북도 제천시 용두대로5안길,교육 서비스업,37.1339346,128.1950346
삼익가구,제천시 용두대로 26길 1,소매업; 자동차 제외,37.1521439,128.1880429
교동방앗간,충청북도 제천시 용두천로16길 12 (교동),식료품 제조업,37.1397638,128.2152566
주동아리,충청북도 제천시 세명로 6 (모산동),음식점 및 주점업,37.1806469,128.2076295
농협공판장 23호,충청북도 제천시 내토로,소매업; 자동차 제외,37.1605604,128.231498
로미스샌드,충청북도 제천시 풍양로 108,음식점 및 주점업,37.136642,128.2112696
이성우치과,충청북도 제천시 명륜로 105 (중앙로2가) 2층,보건업,37.14098,128.2125857
리홈쿠첸제천서비스,충북 제천시 청전대로 93,소매업; 자동차 제외,37.1487235,128.208712
내토디지털사무기,충청북도 제천시 내토로 627 (동현동),소매업; 자동차 제외,37.1330354,128.2213503
으뜸 가축인공수정소,충청북도 제천시 송학면 흑석무도로12길,식료품 제조업,37.1609416,128.2562429
지은건강원,충청북도 제천시 용두천로,음식점 및 주점업,37.1341577,128.2077611
선돌정육점,충청북도 제천시 청풍호로7길 18 (영천동),음식점 및 주점업,37.1248716,128.2043126
