매장명,도로명주소,매장유형,위도,경도
감동까스 횡성점,강원 횡성군 횡성읍 화성로1번길 7,음식점 및 주점업,37.4917875,127.9873844
동횡성농협갑천지점,강원 횡성군 갑천면 청정로 265,소매업; 자동차 제외,37.5585233,128.1081023
그랜드노래연습장,강원 횡성군 횡성읍 문화체육로 54,스포츠 및 오락관련 서비스업,37.4954091,127.9883845
올리비아로렌,강원 횡성군 횡성읍,소매업; 자동차 제외,37.492351,127.992601
한국태권도체육관,강원 횡성군 횡성읍 문화체육로 54,교육 서비스업,37.4954091,127.9883845
황성빵굽는마을,강원 횡성군 횡성읍 읍상서로 5-17,음식점 및 주점업,37.4896168,127.9872468
섬강종합철망휀스,강원 횡성군 횡성읍 섬강로 304-12,소매업; 자동차 제외,37.5101133,128.0019986
싱싱육묘장,강원 횡성군 둔내면,소매업; 자동차 제외,37.512233,128.218813
주식회사 하누,강원 횡성군 둔내면,음식점 및 주점업,37.512233,128.218813
꾸러기종합학원,강원 횡성군 횡성읍 북천서로7번길 41,교육 서비스업,37.4940922,127.992305
새말생선찜,강원 횡성군 우천면 한우로 1404,음식점 및 주점업,37.4494057,128.0742774
섬강낚시캠핑,강원 횡성군 횡성읍 화성로 104,소매업; 자동차 제외,37.499343,127.9921694
벌꿀미용실,강원 횡성군 우천면 수남로 366,기타 개인 서비스업,37.4590101,128.0658984
헤어필,강원 횡성군 횡성읍 화성로 34,기타 개인 서비스업,37.4935325,127.9898483
뜰안채,강원 횡성군 강림면 태종로 64,음식점 및 주점업,37.3591757,128.123589
옥이네국수,강원 횡성군 횡성읍 앞들서로 15,음식점 및 주점업,37.4882829,127.9834194
그릴드사우루스,강원 횡성군 횡성읍 문정로19번길 27,사업 지원 서비스업,37.4900213,127.9889755
그린운동화 빨래방,강원 횡성군 횡성읍 태기로 27,기타 개인 서비스업,37.4911197,127.9866616
내고향순대,강원 횡성군 횡성읍 문화체육로 72,음식점 및 주점업,37.4953901,127.9902803
횡성더덕직판장,강원 횡성군 횡성읍 읍상서로 2,소매업; 자동차 제외,37.4891662,127.9879149
단골미용실,강원 횡성군 횡성읍 읍상서로 9-3,기타 개인 서비스업,37.489828,127.9876512
오렌지헤어,강원 횡성군 둔내면 둔내로 61-1,기타 개인 서비스업,37.5120756,128.2174889
고향닭칼국수,강원 횡성군 안흥면 안흥로 39-1,음식점 및 주점업,37.413,128.1573441
이슬찻집,강원 횡성군 횡성읍,음식점 및 주점업,37.492351,127.992601
사단법인강원도옥외광고협회횡성군지부,강원 횡성군 횡성읍 문화체육로 69,소매업; 자동차 제외,37.4957912,127.9901842
솔밭식당,강원 횡성군 횡성읍 문정로19번길 3,음식점 및 주점업,37.4900481,127.9860256
닭소리,강원 횡성군 둔내면 둔내로51번길 1,음식점 및 주점업,37.5126256,128.2166308
한뼘서점,강원 횡성군 횡성읍 삼일로 60,음식점 및 주점업,37.494759,127.9863792
안흥판넬,강원 횡성군 안흥면,소매업; 자동차 제외,37.412478,128.156058
배스킨라빈스횡성점,강원 횡성군 횡성읍 문정로 21,음식점 및 주점업,37.4898639,127.9860058
어답산가든,강원 횡성군 갑천면 외갑천로 177,음식점 및 주점업,37.5599471,128.0286414
교동짬뽕,강원 횡성군 횡성읍 읍상로 16,음식점 및 주점업,37.4871562,127.9894953
하누앤카누,강원 횡성군 횡성읍 삼일로 10,음식점 및 주점업,37.4903593,127.9865578
글로벌입시어학원,강원 횡성군 횡성읍 성북동로 15,교육 서비스업,37.4906079,127.9933601
오렌지마트,강원 횡성군 횡성읍 읍마북로 2,소매업; 자동차 제외,37.4898382,127.9933782
고창풍천장어,강원 횡성군 횡성읍 앞들서로 6,음식점 및 주점업,37.4879215,127.9846701
형제오토바이,강원 횡성군 횡성읍,개인 및 소비용품 수리업,37.492351,127.992601
평화당한의원,강원 횡성군 횡성읍 읍상로 46,보건업,37.4896477,127.988948
처가집수타손불짬뽕,강원 횡성군 서원면 서원로 146,음식점 및 주점업,37.4865495,127.8488152
횡성이가축산,강원 횡성군 횡성읍 경강로 1648,소매업; 자동차 제외,37.5031776,127.9569484
도미노피자횡성점,강원 횡성군 횡성읍 문정로 57,음식점 및 주점업,37.488473,127.9895559
횡성한우공판장,강원 횡성군 횡성읍 한우로 247,소매업; 자동차 제외,37.4916573,127.9828877
세븐일레븐 횡성점,강원 횡성군 횡성읍 북천로 2,소매업; 자동차 제외,37.4941333,127.9906166
우천해장국,강원 횡성군 우천면 수남로 367,음식점 및 주점업,37.4590241,128.0662805
해피점핑,강원 횡성군 횡성읍 교항북로 3,사회복지 서비스업,37.4859663,127.9833844
대주부 양꼬치,강원 횡성군 횡성읍 읍하북로 21,음식점 및 주점업,37.4954023,127.9885508
지에스25 둔내아이씨점,강원 횡성군 둔내면 경강로 4517,소매업; 자동차 제외,37.5010116,128.2062789
명가축산,강원 횡성군 둔내면 둔내로 47,소매업; 자동차 제외,37.512673,128.216038
강원측량,강원 횡성군 횡성읍 문정로19번길 34,사업 지원 서비스업,37.4898628,127.9894493
페리카나치킨청일점,강원 횡성군 청일면 유동로 18,음식점 및 주점업,37.5833223,128.1507206
학담약지정취급소,강원 횡성군 공근면 학담시장1길 22,소매업; 자동차 제외,37.53481,127.9621854
서울양품,강원 횡성군 횡성읍 읍상서로7번길 3,소매업; 자동차 제외,37.4897196,127.9876507
새말직화돼지구이,강원 횡성군 우천면 전재로 47,음식점 및 주점업,37.4469145,128.0782326
윤가이가농장,강원 횡성군 청일면 큰고시길 41,소매업; 자동차 제외,37.5795839,128.1960096
수지식당,강원 횡성군 횡성읍 읍상서로7번길 38,음식점 및 주점업,37.4898024,127.9867135
태양집,강원 횡성군 둔내면 강변로 939,음식점 및 주점업,37.4863331,128.2011606
부부전집,강원 횡성군 횡성읍 읍상서로 5-3,음식점 및 주점업,37.4896126,127.9876522
횡성우천식당,강원 횡성군 우천면 수남로 350,음식점 및 주점업,37.4595866,128.0643373
달밤,강원 횡성군 횡성읍 삼일로 58,음식점 및 주점업,37.4945534,127.9863867
아시아마트,강원 횡성군 횡성읍 읍상로 8,소매업; 자동차 제외,37.4866055,127.9899521
깨비마켓,강원 횡성군 횡성읍 읍하로33번길 5,소매업; 자동차 제외,37.4946648,127.9865592
홀릭,강원 횡성군 횡성읍 삼일로 50,음식점 및 주점업,37.4939287,127.9870681
주식회사대현유통횡성서창주유소,"강원 횡성군 안흥면 영동고속도로 153-1,",소매업; 자동차 제외,37.4652568,128.1340295
(주)대현유통횡성(서창)충전소,강원 횡성군 안흥면 영동고속도로 153-1,소매업; 자동차 제외,37.4652242246,128.1340126725
비젼미디어,강원 횡성군 둔내면,소매업; 자동차 제외,37.512233,128.218813
홍미용실,강원 횡성군 횡성읍 태기로 20,기타 개인 서비스업,37.4909099,127.9857307
뉴새말토종순대국,강원 횡성군 우천면 한우로 1385,음식점 및 주점업,37.4509964,128.07375
씨유 횡성우천농공단지점,강원 횡성군 우천면 우천제2농공단지로 53,소매업; 자동차 제외,37.4521536,128.0651493
백년식당,강원 횡성군 서원면 서원로 154-1,음식점 및 주점업,37.4865524,127.8497317
갑천식당,강원 횡성군 갑천면 청정로 285,음식점 및 주점업,37.5592951,128.109775
전골의법칙 리틀하노이,강원 횡성군 횡성읍 교항북로 9,음식점 및 주점업,37.4861689,127.9829867
고네미막국수,강원 횡성군 횡성읍 한우로 765-2,음식점 및 주점업,37.4940656,128.0336892
어사매식당,강원 횡성군 횡성읍 북천로 1,음식점 및 주점업,37.4942607,127.9907826
윤토마,강원 횡성군 둔내면 고원로425번길 31,소매업; 자동차 제외,37.4980821,128.2431827
미니스톱 횡성태우점,강원 횡성군 횡성읍 북천로 20,소매업; 자동차 제외,37.4929403,127.9916995
노포집,강원 횡성군 횡성읍 읍하남로25번길 31,음식점 및 주점업,37.495186,127.9889906
찬스찬스,강원 횡성군 횡성읍 읍하남로13번길 23,음식점 및 주점업,37.4945599,127.987672
(주)횡성하누나루,강원 횡성군 횡성읍 화성로 52,소매업; 자동차 제외,37.494935,127.9909472
사이버게이트pc방,강원 횡성군 횡성읍 횡성로 408,영상ㆍ오디오 기록물 제작 및 배급업,37.4891535,127.9862686
대가집,강원 횡성군 서원면 서원서로150번길 5,음식점 및 주점업,37.4795794751,127.8210745435
우천막국수,강원 횡성군 우천면 한우로우항5길 23,음식점 및 주점업,37.4527768,128.0734106
낭만다육이,강원 횡성군 우천면,소매업; 자동차 제외,37.459443,128.06235
누나네,강원 횡성군 횡성읍 횡성로 361-8,음식점 및 주점업,37.4859331,127.9831569
우리동네,강원 횡성군 횡성읍 읍상로 17,소매업; 자동차 제외,37.4872359,127.989154
큰손왕만두찐빵,강원 횡성군 횡성읍 태기로 30,음식점 및 주점업,37.4909025,127.9868328
라파참안마원,강원 횡성군 횡성읍 읍마남로25번길 14-5,보건업,37.4891981,127.9929402
울엄마,강원 횡성군 둔내면 둔내로 64-1,음식점 및 주점업,37.5117935,128.2174604
멋내기구제,강원 횡성군 갑천면 청정로매일2길 3-16,소매업; 자동차 제외,37.5583180703,128.1092159542
노엘 (Noel),강원 횡성군 횡성읍 문정로19번길 6,소매업; 자동차 제외,37.4898831,127.9862617
뼈짬뽕,강원 횡성군 둔내면 경강로둔방10길 7,음식점 및 주점업,37.5139119,128.2132901
솔머리방,강원 횡성군 횡성읍 문정로19번길 1,기타 개인 서비스업,37.4900463,127.985868
만석밥집,강원 횡성군 둔내면 경강로둔방10길 10-1,음식점 및 주점업,37.5138181,128.212928
둔내형제방앗간,강원 횡성군 둔내면 경강로둔방8길 5,소매업; 자동차 제외,37.5132879,128.2128301
송호대학교,강원 횡성군 횡성읍 남산로 210,임대업; 부동산 제외,37.4730161,128.0019574
카카오통신,강원 횡성군 횡성읍 태풍로 9,소매업; 자동차 제외,37.4908199,127.9849019
원영희밥상,강원 횡성군 우천면 우항새말길 10,음식점 및 주점업,37.4498932,128.0764415
영풍정미소,강원 횡성군 횡성읍,소매업; 자동차 제외,37.492351,127.992601
운동장한식부페,강원 횡성군 둔내면 둔방로4번길 42,음식점 및 주점업,37.5149232,128.2126623
프로방스,강원 횡성군 횡성읍 읍상로 59,소매업; 자동차 제외,37.4908794,127.9885974
용천각,강원 횡성군 횡성읍 화성로 103,음식점 및 주점업,37.499384,127.9911566
이지쥬니어 영어학원,강원 횡성군 횡성읍 문화체육로 40,교육 서비스업,37.4954017,127.9868146
리얼펍횡성점,강원 횡성군 횡성읍 읍하북로 6,음식점 및 주점업,37.4951821,127.9869215
인산가횡성지점,강원 횡성군 횡성읍 삼일로71번길 20,소매업; 자동차 제외,37.4959789,127.9851309
동인한의원,강원 횡성군 우천면 수남로 356,보건업,37.4594088,128.0648904
드림파크,강원 횡성군 횡성읍 문정로30번길 7,숙박업,37.489012,127.9866345
형제종합철물공구,강원 횡성군 우천면 한우로 1242,소매업; 자동차 제외,37.4612052,128.0642794
대륙성,강원 횡성군 청일면 유동로 10,음식점 및 주점업,37.5830057,128.1501237
돼랑이솥뚜껑삼겹살,강원 횡성군 횡성읍 읍하로 49,음식점 및 주점업,37.4944708,127.9885751
둔내김밥,강원 횡성군 둔내면 둔내로 61-1,음식점 및 주점업,37.5120756,128.2174889
장가네뼈해장국,강원 횡성군 둔내면 둔내로 64-1,음식점 및 주점업,37.5117935,128.2174604
소문난안흥찐빵,강원 횡성군 우천면 한우로 1415,음식점 및 주점업,37.4491333,128.0760268
둔내멀티휴게소,강원 횡성군 둔내면 둔방로4번길 26,개인 및 소비용품 수리업,37.5142390202,128.2122889862
VIP당구장,강원 횡성군 횡성읍 문정로17번길 5,스포츠 및 오락관련 서비스업,37.4902456,127.9856465
우리동네국수집,강원 횡성군 횡성읍 태기로 31,음식점 및 주점업,37.4911319,127.9870834
지우네떡볶이,강원 횡성군 횡성읍 북천로 12,음식점 및 주점업,37.4934171,127.9914518
제일식당,강원 횡성군 안흥면 안흥시장길 13,음식점 및 주점업,37.4118519,128.1572922
단골스포츠,강원 횡성군 횡성읍 문정로 17,소매업; 자동차 제외,37.4900747,127.985568
까뿌족발,강원 횡성군 횡성읍 문정로 20,음식점 및 주점업,37.4897885,127.9855271
태기산건강원,강원 횡성군 둔내면 둔방로4번길 12,소매업; 자동차 제외,37.513696,128.2119175
할로커피,강원 횡성군 둔내면 고원로 215,음식점 및 주점업,37.5092675,128.226986
횡성종합주방,강원 횡성군 횡성읍 한우로 283-2,소매업; 자동차 제외,37.4890508,127.985421
대구반야월막창,강원 횡성군 둔내면 둔방로13번길 12-10,음식점 및 주점업,37.513325,128.2097866
명동왕족발,강원 횡성군 둔내면 둔내로 51,음식점 및 주점업,37.5126322,128.2164139
엄마손칼국수,강원 횡성군 횡성읍 앞들서1로 21-8,음식점 및 주점업,37.4867302,127.9836695
윈썸카페,강원 횡성군 횡성읍 남산로 210,음식점 및 주점업,37.4730161,128.0019574
파리바게뜨횡성축협하나로마트점,강원 횡성군 횡성읍 횡성로 337,음식점 및 주점업,37.4838374,127.9814229
둥이네정원,강원 횡성군 갑천면 갑천로 103,음식점 및 주점업,37.558132,128.122045
김밥천국로타리횡성점,강원 횡성군 횡성읍 태기로 35,음식점 및 주점업,37.4911461,127.987483
더덕감자탕,강원 횡성군 횡성읍 문정로19번길 20,음식점 및 주점업,37.4897929,127.9881711
글라스스토리(횡성점),강원 횡성군 횡성읍 성북로1번길 20-5,소매업; 자동차 제외,37.4914598,127.9931515
산막골,강원 횡성군 횡성읍 화성로 17,음식점 및 주점업,37.4925926,127.9886793
커피채널,강원 횡성군 횡성읍 읍하남로 25,음식점 및 주점업,37.4937284,127.9889972
횡성귀족한우정육식당,강원 횡성군 횡성읍 문정로 35-1,음식점 및 주점업,37.4893243,127.9872615
남원상회,강원 횡성군 횡성읍 문정로 35-1,소매업; 자동차 제외,37.4893243,127.9872615
휴,강원 횡성군 횡성읍 섬강로 766,소매업; 자동차 제외,37.5456216,128.021744
이숙자카페,강원 횡성군 횡성읍 읍상서로5번길 40,음식점 및 주점업,37.4896594,127.9867173
안흥농협강림지점,강원 횡성군 강림면 강림시장길 16,소매업; 자동차 제외,37.3600377,128.1285962
프라임 미트,강원 횡성군 둔내면 둔내로 71-1,소매업; 자동차 제외,37.5115984,128.2184709
33떡볶이둔내점,강원 횡성군 둔내면 경강로둔방6길 9,음식점 및 주점업,37.5129479,128.2131678
청솔묵좋구먼,강원 횡성군 청일면 청일로 923,음식점 및 주점업,37.5923927,128.2232929
은선,강원 횡성군 둔내면 경강로둔방1길 8,음식점 및 주점업,37.4945432,128.2019317
페리카나 우천점,강원 횡성군 우천면 수남로 333,음식점 및 주점업,37.4605573,128.0628726
비에이치씨횡성점,강원 횡성군 횡성읍 앞들서로15번길 1,음식점 및 주점업,37.4881455,127.9837113
두곡슈퍼,강원 횡성군 우천면 한우로 994,소매업; 자동차 제외,37.476744,128.044895
그루브,강원 횡성군 우천면 한우로 1406,음식점 및 주점업,37.4493354,128.0751069
횡성언니네텃밭 영농조합법인,강원 횡성군 횡성읍 읍상로 42,소매업; 자동차 제외,37.4893991,127.9890033
둔내농업협동조합경제사업장,강원 횡성군 둔내면 둔내로 77,소매업; 자동차 제외,37.5115523,128.2189537
커피행성,강원 횡성군 횡성읍 삼일로 60,소매업; 자동차 제외,37.494759,127.9863792
일월,강원 횡성군 둔내면 둔방로 7,음식점 및 주점업,37.5131007,128.2112624
카페0919,강원 횡성군 공근면 학담시장1길 14,음식점 및 주점업,37.5351438,127.962365
전주소반,강원 횡성군 횡성읍 읍하로33번길 9,음식점 및 주점업,37.4948645,127.9866008
건강약국,강원 횡성군 횡성읍 앞들서남로 15,소매업; 자동차 제외,37.4872508,127.9825162
호식이두마리치킨횡성점,강원 횡성군 횡성읍 읍하남로 23,음식점 및 주점업,37.493706,127.9888337
횡성항아리보쌈,강원 횡성군 횡성읍 읍하로33번길 10,음식점 및 주점업,37.4948806,127.9869478
김도형 내과 의원,강원 횡성군 횡성읍 앞들서로19번길 12,보건업,37.4876545,127.982387
정거장,강원 횡성군 둔내면 고원로412번길 6,음식점 및 주점업,37.4968647,128.2396412
아람양행,강원 횡성군 횡성읍 읍상서로 7,소매업; 자동차 제외,37.4896792,127.9877123
이마트24 횡성읍마북로점,강원 횡성군 횡성읍 읍마북로 18,소매업; 자동차 제외,37.4891505,127.9948278
꾸밈헤어,강원 횡성군 횡성읍 앞들서1로 52,기타 개인 서비스업,37.484848,127.9812667
꾸밈네일,강원 횡성군 횡성읍 앞들서1로 52,기타 개인 서비스업,37.484848,127.9812667
횡성한우협동조합,강원 횡성군 횡성읍 덕고로 459-36,소매업; 자동차 제외,37.4727742,128.0205411
장수국밥,강원 횡성군 우천면 한우로 1012-3,음식점 및 주점업,37.475128,128.0458183
프렌즈당구장,강원 횡성군 횡성읍 화성로 3,스포츠 및 오락관련 서비스업,37.4915078,127.9877374
최고집해물촌,강원 횡성군 우천면 수남로 350,음식점 및 주점업,37.4595866,128.0643373
세븐일레븐 횡성터미널점,강원 횡성군 횡성읍 앞들서1로 21-7,소매업; 자동차 제외,37.4868973,127.9837156
부뚜리,강원 횡성군 우천면 한우로우항7길 27,음식점 및 주점업,37.4521768,128.0757918
송가네횟집,강원 횡성군 횡성읍 문정로 35,음식점 및 주점업,37.4893316,127.9872249
동막골송어,강원 횡성군 갑천면 청정로 56,음식점 및 주점업,37.5468726,128.0934559
보트151,강원 횡성군 횡성읍 횡성로 401,음식점 및 주점업,37.4889062,127.9854385
횡성에서놀자,강원 횡성군 횡성읍 화성로 42,음식점 및 주점업,37.4940296,127.9905235
카페밀라노피엠,강원 횡성군 둔내면 둔내로 32,음식점 및 주점업,37.5125859,128.214158
초연,강원 횡성군 횡성읍 문정로19번길 24,음식점 및 주점업,37.4897839,127.988317
카페드롭탑,강원 횡성군 안흥면 영동고속도로 153,음식점 및 주점업,37.4646183,128.1344556
동원기계상사,강원 횡성군 횡성읍 경강로 1659,소매업; 자동차 제외,37.502932,127.9590056
차닦GO광내GO,강원 횡성군 횡성읍 읍상로 55,개인 및 소비용품 수리업,37.4904506,127.9885978
춘당노다지영농조합법인,강원 횡성군 청일면 청정로 1137,음식점 및 주점업,37.6015498,128.143888
(주)횡성케이씨횡성한우식육가공센터,강원 횡성군 횡성읍 한우로 588,소매업; 자동차 제외,37.491843,128.0168
굽네치킨 둔내점,강원 횡성군 둔내면 고원로 433,음식점 및 주점업,37.4961495,128.2420194
횡성윤활유,강원 횡성군 우천면 한우로두곡5길 62,개인 및 소비용품 수리업,37.4813929,128.049192
아이러브스키 (강산레포츠),강원 횡성군 둔내면 고원로 387,소매업; 자동차 제외,37.498951,128.238262
고분다리,강원 횡성군 횡성읍 횡성로 81,음식점 및 주점업,37.4621968,127.9738882
마옥방앗간,강원 횡성군 횡성읍 섬강로557번길 22,소매업; 자동차 제외,37.5321637,128.012476
횡성점 굽네치킨,강원 횡성군 횡성읍 화성로 38-1,음식점 및 주점업,37.4938662,127.9903144
내가산과일,강원 횡성군 횡성읍 앞들서로19번길 10,소매업; 자동차 제외,37.4878746,127.9825561
신촌편의점,강원 횡성군 공근면 경강로 1462,소매업; 자동차 제외,37.5184816,127.950798
횡성그린 골프연습장,강원 횡성군 횡성읍 한우로조곡2길 20-19,스포츠 및 오락관련 서비스업,37.4888822,128.0171614
신촌리막국수칼국수,강원 횡성군 공근면 경강로 1462,음식점 및 주점업,37.5184816,127.950798
트레블래빗,강원 횡성군 횡성읍 읍상로 24,음식점 및 주점업,37.4878012,127.9892749
동부한식뷔페,강원 횡성군 둔내면 둔방로3번길 45,음식점 및 주점업,37.5112284,128.2105368
우리지붕공사,강원 횡성군 횡성읍 화성로 17,종합 건설업,37.4925926,127.9886793
빨간지붕가든,강원 횡성군 청일면 청일로453번길 11,음식점 및 주점업,37.5789375,128.1769949
매씽킹차일드뮤엠영어학원,강원 횡성군 횡성읍 성북동로20번길 11,교육 서비스업,37.4908112,127.9924847
함포고복 정육점,강원 횡성군 서원면 월송석화로 53,소매업; 자동차 제외,37.4453949,127.8080918
금풍민박,강원 횡성군 강림면 태종로 16,숙박업,37.3613586,128.1274216
꿀잼 코인노래연습장,강원 횡성군 횡성읍 문정로 22,스포츠 및 오락관련 서비스업,37.4896541,127.9857948
주식회사둔내농약농자재마트,강원 횡성군 둔내면 경강로 4607,소매업; 자동차 제외,37.5087281,128.2092398
화로집,강원 횡성군 횡성읍 삼일로 64,음식점 및 주점업,37.4950744,127.9863897
헤어스타일제이,강원 횡성군 횡성읍,기타 개인 서비스업,37.492351,127.992601
농업회사법인 (주)오케이 시골,강원 횡성군 안흥면 실미송한길 24-73,스포츠 및 오락관련 서비스업,37.4203396,128.1574818
홀뫼농원,강원 횡성군 횡성읍 읍상로 10,소매업; 자동차 제외,37.4867753,127.9898085
사랑방,강원 횡성군 횡성읍 문정로19번길 13,소매업; 자동차 제외,37.4900276,127.9872104
은성당구클럽,강원 횡성군 횡성읍 횡성로 402,스포츠 및 오락관련 서비스업,37.4887062,127.9860058
지에스25 횡성그랜드점,강원 횡성군 횡성읍 읍하북로 2,소매업; 자동차 제외,37.4951801,127.9863821
날아라세탁맨,강원 횡성군 횡성읍 교항북로 11,기타 개인 서비스업,37.4862721,127.9827687
삼성신경외과의원,강원 횡성군 둔내면 경강로둔방8길 2,보건업,37.5130295,128.2125134
모모커피,강원 횡성군 횡성읍 삼일로81번길 33,음식점 및 주점업,37.4962233,127.9849348
들꽃마을,강원 횡성군 횡성읍 읍상로 58,소매업; 자동차 제외,37.4907258,127.9888743
농업회사법인 에덴양봉원 주식회사,강원 횡성군 횡성읍 한우로 797-8,소매업; 자동차 제외,37.493651,128.037612
오성학원,강원 횡성군 횡성읍 교항로 30-3,교육 서비스업,37.4868078,127.9806472
이루다영어학원,강원 횡성군 둔내면 둔방로9번길 10,교육 서비스업,37.5130637,128.2105594
한음음악학원,강원 횡성군 횡성읍 교항로 30-3,교육 서비스업,37.4868078,127.9806472
꼼방,강원 횡성군 우천면 오원소사길 107,음식점 및 주점업,37.4386573,128.1045548
대성막국수,강원 횡성군 우천면 한우로우항9길 9,음식점 및 주점업,37.4509753,128.0748916
풍미식당,강원 횡성군 안흥면 안흥시장길 24-1,음식점 및 주점업,37.4127632,128.157824
안단테,강원 횡성군 우천면 우항새말길 10,음식점 및 주점업,37.4498932,128.0764415
네덜란드꿩만두본점,강원 횡성군 우천면 한우로우항7길 12,음식점 및 주점업,37.4514139,128.0743277
소소반,강원 횡성군 서원면 옥계9길 119,음식점 및 주점업,37.4488548,127.8403584
불타는닭갈비횡성점,강원 횡성군 횡성읍 읍하로33번길 7,음식점 및 주점업,37.4947649,127.9865958
동영노래연습장,강원 횡성군 둔내면 둔방로 8,스포츠 및 오락관련 서비스업,37.5134099,128.2114506
베니베베(횡성점),강원 횡성군 횡성읍 앞들서로 15,소매업; 자동차 제외,37.4882829,127.9834194
백우사장,강원 횡성군 횡성읍 삼일로 10-4,"기타 전문, 과학 및 기술 서비스업",37.4903497,127.9866344
씨유 횡성송호대점,강원 횡성군 횡성읍 남산로 210,소매업; 자동차 제외,37.4730161,128.0019574
횡성농협유현하나로마트,강원 횡성군 서원면 경강로 802,소매업; 자동차 제외,37.5264635,127.8847166
횡성농협유현주유소,강원 횡성군 서원면 경강로 802,소매업; 자동차 제외,37.5264635,127.8847166
횡성농협 유현간이지점,강원 횡성군 서원면 경강로 802,소매업; 자동차 제외,37.5264635,127.8847166
횡성농협 서원지점,강원 횡성군 서원면 서원로 155,소매업; 자동차 제외,37.4868127,127.8499351
대가막국수,강원 횡성군 횡성읍 횡성로 45-1,음식점 및 주점업,37.45919,127.9755778
강변식당,강원 횡성군 둔내면 둔내로 40,음식점 및 주점업,37.5124698,128.2151282
주식회사 승원,강원 횡성군 횡성읍 문정로19번길 10,소매업; 자동차 제외,37.4898841,127.9867007
씨유 횡성새말아이씨점,강원 횡성군 우천면 한우로 1413,소매업; 자동차 제외,37.4493664,128.0757746
솔잎이슬,강원 횡성군 서원면 경강로 178,음식점 및 주점업,37.5269516,127.8168127
이마트24 횡성북천민지점,강원 횡성군 횡성읍 북천서로 7,소매업; 자동차 제외,37.4930673,127.9904291
네일리야#,강원 횡성군 횡성읍 태풍로 2,기타 개인 서비스업,37.4903174,127.9852577
귀뚜라미 횡성대리점,강원 횡성군 횡성읍 한우로 248,소매업; 자동차 제외,37.4915287,127.9824784
수지막국수,강원 횡성군 횡성읍 문화체육로 64,음식점 및 주점업,37.4954053,127.9894949
맘스터치횡성점,강원 횡성군 횡성읍 태기로 36,음식점 및 주점업,37.4908961,127.9873473
올품닭집,강원 횡성군 횡성읍 문화체육로 69,소매업; 자동차 제외,37.4957912,127.9901842
봄날,강원 횡성군 횡성읍 앞들서로19번길 13,음식점 및 주점업,37.4874032,127.9825103
수학교실,강원 횡성군 둔내면 경강로둔방10길 19,교육 서비스업,37.5131063,128.2140765
이해법수학성북학원,강원 횡성군 횡성읍 읍마북로 6,교육 서비스업,37.4896532,127.9938418
태산철물건재,강원 횡성군 횡성읍 한우로 102-10,소매업; 자동차 제외,37.4987335,127.9724301
네네치킨횡성점,강원 횡성군 횡성읍 읍하로25번길 14,음식점 및 주점업,37.4950563,127.985847
황궁,강원 횡성군 횡성읍 횡성로 407,소매업; 자동차 제외,37.489224,127.9858521
요거프레소,강원 횡성군 횡성읍 횡성로 409,음식점 및 주점업,37.4894301,127.9858918
대신정기화물택배,강원 횡성군 횡성읍 앞들동로20번길 17,육상 운송 및 파이프라인 운송업,37.4852251,127.9860129
이원건강의료기 횡성점,강원 횡성군 횡성읍 화성로 6,소매업; 자동차 제외,37.4914866,127.9881503
홍익미술교습소,강원 횡성군 횡성읍 교항북로 23,교육 서비스업,37.4869088,127.9814932
공항식당,강원 횡성군 횡성읍 화성로 24,음식점 및 주점업,37.4928417,127.9892411
백두심야식당,강원 횡성군 둔내면 고원로 335,음식점 및 주점업,37.5022099,128.2342554
총각포차,강원 횡성군 횡성읍 읍마북로 13,음식점 및 주점업,37.49008,127.9951243
달 토끼,강원 횡성군 횡성읍 앞들서로23번길 1,소매업; 자동차 제외,37.4885677,127.9828575
행복식당,강원 횡성군 횡성읍 읍상서로7번길 29,음식점 및 주점업,37.4897322,127.9869016
다빈,강원 횡성군 갑천면 태기로구방5길 35,음식점 및 주점업,37.5452045,128.0673256
산천식당,강원 횡성군 둔내면 경강로둔방10길 20-1,음식점 및 주점업,37.5130444,128.2137342
현대광고,강원 횡성군 횡성읍 문정로 20,소매업; 자동차 제외,37.4897885,127.9855271
강원산삼농원,강원 횡성군 우천면 한우로 1413,소매업; 자동차 제외,37.4493664,128.0757746
강원산삼건강원,강원 횡성군 우천면 한우로 1413,소매업; 자동차 제외,37.4493664,128.0757746
풍년건강원,강원 횡성군 횡성읍 화성로1번길 10,소매업; 자동차 제외,37.49195,127.9875795
꿈이룸독서실,강원 횡성군 횡성읍 문화체육로 46,"창작, 예술 및 여가관련 서비스업",37.4953984,127.9874375
횡성김밥,강원 횡성군 횡성읍 문정로 35-3,음식점 및 주점업,37.4892926,127.9873459
현대농자재,강원 횡성군 둔내면 둔내로68번길 13,소매업; 자동차 제외,37.5113912,128.2168243
함밭식육점,강원 횡성군 횡성읍 섬강로 88,소매업; 자동차 제외,37.4990634,127.9891843
푸드투커피,강원 횡성군 횡성읍 읍하로33번길 3,음식점 및 주점업,37.4945647,127.9865593
힐링마사지,강원 횡성군 횡성읍 앞들서남로 11,기타 개인 서비스업,37.4875098,127.9820116
강변추어탕,강원 횡성군 횡성읍 섬강로 130-5,음식점 및 주점업,37.4992699,127.9943377
블랙앤화이트,강원 횡성군 횡성읍 앞들서로15번길 12,음식점 및 주점업,37.4875058,127.9826785
구리뜰막국수,강원 횡성군 갑천면 청정로 227,음식점 및 주점업,37.5571022,128.1037723
